person_id,x,y
198,-34.859,-3.035
198,-34.815,-3.03
198,-34.73,-3.003
198,-34.644,-3.002
198,-34.564,-2.9810000000000003
198,-34.441,-2.94
198,-34.361,-2.892
198,-34.249,-2.863
198,-34.161,-2.822
198,-34.074,-2.778
198,-33.988,-2.7460000000000004
198,-33.891999999999996,-2.715
198,-33.803000000000004,-2.695
198,-33.747,-2.695
198,-33.648,-2.679
198,-33.574,-2.6460000000000004
198,-33.503,-2.6069999999999998
198,-33.400999999999996,-2.569
198,-33.288000000000004,-2.49
198,-33.196,-2.47
198,-33.083,-2.469
198,-33.012,-2.4330000000000003
198,-32.938,-2.443
198,-32.887,-2.42
198,-32.819,-2.371
198,-32.75,-2.32
198,-32.687,-2.29
198,-32.536,-2.218
198,-32.415,-2.185
198,-32.34,-2.1390000000000002
198,-32.262,-2.1
198,-32.178000000000004,-2.062
198,-32.076,-2.03
198,-32.043,-2.013
198,-31.933000000000003,-2.0140000000000002
198,-31.845,-1.994
198,-31.768,-1.966
198,-31.677,-1.849
198,-31.59,-1.7890000000000001
198,-31.523000000000003,-1.7469999999999999
198,-31.447,-1.6909999999999998
198,-31.372,-1.646
198,-31.234,-1.605
198,-31.104,-1.5219999999999998
198,-31.015,-1.4609999999999999
198,-30.95,-1.402
198,-30.826,-1.367
198,-30.802,-1.339
198,-30.765,-1.358
198,-30.675,-1.32
198,-30.583000000000002,-1.311
198,-30.491,-1.3130000000000002
198,-30.392,-1.266
198,-30.239,-1.21
198,-30.095,-1.186
198,-29.949,-1.135
198,-29.824,-1.034
198,-29.818,-0.9840000000000001
198,-29.76,-0.924
198,-29.684,-0.848
198,-29.595,-0.7909999999999999
198,-29.471,-0.665
198,-29.38,-0.6
198,-29.278000000000002,-0.535
198,-29.206999999999997,-0.469
198,-29.127,-0.396
198,-29.037,-0.32
198,-28.944000000000003,-0.285
198,-28.851,-0.273
198,-28.769000000000002,-0.217
198,-28.711,-0.142
198,-28.622,-0.10800000000000001
198,-28.514,-0.091
198,-28.434,-0.022000000000000002
198,-28.303,0.002
198,-28.232,0.115
198,-28.16,0.18100000000000002
198,-28.105999999999998,0.256
198,-28.048000000000002,0.319
198,-27.961,0.377
198,-27.99,0.47
198,-27.988000000000003,0.56
198,-27.683000000000003,0.613
198,-27.561,0.701
198,-27.464000000000002,0.8009999999999999
198,-27.351999999999997,0.8490000000000001
198,-27.355999999999998,0.94
198,-27.364,1.02
198,-27.368000000000002,1.067
198,-27.331,1.094
198,-27.298000000000002,1.09
198,-27.267,1.126
198,-27.232,1.1520000000000001
198,-27.108,1.155
198,-27.096999999999998,1.155
198,-27.01,1.192
198,-26.919,1.224
198,-26.738000000000003,1.242
198,-26.586,1.345
198,-26.499000000000002,1.375
198,-26.403000000000002,1.4280000000000002
198,-26.311999999999998,1.4780000000000002
198,-26.19,1.5290000000000001
198,-26.070999999999998,1.567
198,-25.930999999999997,1.619
198,-25.840999999999998,1.669
198,-25.804000000000002,1.729
198,-25.67,1.771
198,-25.475,1.839
198,-25.419,1.911
198,-25.316999999999997,1.97
198,-25.169,1.9869999999999999
198,-25.03,2.042
198,-24.901999999999997,2.052
198,-24.799,2.101
198,-24.749000000000002,2.126
198,-24.655,2.167
198,-24.538,2.197
198,-24.488000000000003,2.2769999999999997
198,-24.414,2.336
198,-24.345,2.358
198,-24.245,2.452
198,-24.099,2.494
198,-23.965999999999998,2.525
198,-23.878,2.55
198,-23.765,2.572
198,-23.704,2.589
198,-23.653000000000002,2.636
198,-23.535,2.758
198,-23.375999999999998,2.8930000000000002
198,-23.252,2.9989999999999997
198,-23.125999999999998,3.0839999999999996
198,-23.006,3.1460000000000004
198,-22.888,3.2030000000000003
198,-22.783,3.197
198,-22.755,3.1910000000000003
198,-22.668000000000003,3.227
198,-22.546999999999997,3.29
198,-22.465,3.323
198,-22.346,3.36
198,-22.23,3.392
198,-22.148000000000003,3.412
198,-22.095,3.425
198,-21.995,3.4419999999999997
198,-21.869,3.405
198,-21.756,3.365
198,-21.638,3.367
198,-21.541,3.3789999999999996
198,-21.444000000000003,3.3739999999999997
198,-21.393,3.407
198,-21.316,3.43
198,-21.193,3.384
198,-21.09,3.378
198,-20.980999999999998,3.3710000000000004
198,-20.915,3.364
198,-20.807,3.409
198,-20.759,3.426
198,-20.754,3.4539999999999997
198,-20.761999999999997,3.46
198,-20.726999999999997,3.4819999999999998
198,-20.65,3.51
198,-20.623,3.54
198,-20.576,3.562
198,-20.464000000000002,3.548
198,-20.331,3.525
198,-20.201,3.5189999999999997
198,-20.125,3.485
198,-20.019000000000002,3.45
198,-19.919,3.46
198,-19.805999999999997,3.4760000000000004
198,-19.686,3.4810000000000003
198,-19.575,3.5060000000000002
198,-19.508,3.4960000000000004
198,-19.415,3.475
198,-19.303,3.53
198,-19.225,3.569
198,-19.114,3.597
198,-18.994,3.635
198,-18.868,3.6439999999999997
198,-18.789,3.67
198,-18.73,3.68
198,-18.648,3.6439999999999997
198,-18.586,3.662
198,-18.48,3.635
198,-18.362000000000002,3.534
198,-18.203,3.464
198,-18.108,3.4360000000000004
198,-17.988,3.426
198,-17.893,3.426
198,-17.797,3.445
198,-17.704,3.44
198,-17.63,3.4210000000000003
